,Fixed telephone subscriptions,Urban population,Rural population,"Population ages 65 and above, male","Population ages 65 and above, total","Population ages 65 and above, female","Population ages 15-64, total","Population ages 15-64, male","Population ages 15-64, female","Population ages 0-14, male","Population ages 0-14, total","Population ages 0-14, female","Agriculture, forestry, and fishing, value added (current US$)","Industry (including construction), value added (current US$)","Manufacturing, value added (current US$)","Services, value added (current US$)",Mobile cellular subscriptions,Fixed broadband subscriptions,"Air transport, registered carrier departures worldwide",Country
1980,239824.0,4156523.0,4742431.0,127960.0,270989.0,143030.0,4265907.0,2167886.0,2098021.0,2232406.0,4362058.0,2129652.0,2726624300.0,2958980900.0,,7376815000.0,0.0,,7600.0,Syrian Arab Republic
1981,305000.0,4329206.0,4874429.0,130837.0,276322.0,145485.0,4418706.0,2242835.0,2175871.0,2307211.0,4508607.0,2201396.0,3210700500.0,4317452300.0,,,0.0,,8900.0,Syrian Arab Republic
1982,335000.0,4495543.0,5015211.0,133357.0,280969.0,147612.0,4580156.0,2320358.0,2259798.0,2379218.0,4649629.0,2270410.0,3489426700.0,4100382200.0,,,0.0,,8400.0,Syrian Arab Republic
1983,366000.0,4669483.0,5165978.0,136538.0,286870.0,150331.0,4756401.0,2406110.0,2350291.0,2452060.0,4792189.0,2340129.0,3928407600.0,4249936400.0,,,0.0,,8200.0,Syrian Arab Republic
1984,416000.0,4855728.0,5327410.0,140988.0,295187.0,154200.0,4949392.0,2502518.0,2446875.0,2526874.0,4938558.0,2411685.0,3710828000.0,4402802700.0,,,0.0,,6800.0,Syrian Arab Republic
1985,440000.0,5048155.0,5492771.0,146057.0,304680.0,158622.0,5152150.0,2603999.0,2548150.0,2601225.0,5084097.0,2482871.0,4375032000.0,4714649600.0,,12114140000.0,0.0,,5500.0,Syrian Arab Republic
1986,455000.0,5246456.0,5661163.0,151704.0,315276.0,163572.0,5362313.0,2709287.0,2653027.0,2675749.0,5230031.0,2554282.0,5972993500.0,5762547700.0,,,0.0,,7000.0,Syrian Arab Republic
1987,466000.0,5449564.0,5831543.0,157961.0,327065.0,169104.0,5578963.0,2817678.0,2761286.0,2749811.0,5375079.0,2625267.0,8245095400.0,6344713000.0,,,0.0,,7300.0,Syrian Arab Republic
1988,478000.0,5655768.0,6002004.0,164772.0,339893.0,175121.0,5802584.0,2929371.0,2873213.0,2821429.0,5515295.0,2693865.0,5063697000.0,3308686000.0,,,0.0,,6500.0,Syrian Arab Republic
1989,489000.0,5863373.0,6170724.0,172132.0,353753.0,181622.0,6033683.0,3044677.0,2989006.0,2888566.0,5646661.0,2758095.0,4400980000.0,4427617000.0,,,0.0,,9600.0,Syrian Arab Republic
1990,496360.0,6071846.0,6337150.0,179944.0,368484.0,188541.0,6272941.0,3163957.0,3108985.0,2950382.0,5767571.0,2817189.0,6761425400.0,5773007000.0,,11370067000.0,0.0,,11200.0,Syrian Arab Republic
1991,502314.0,6281085.0,6501196.0,188155.0,384143.0,195988.0,6521334.0,3287675.0,3233659.0,3006186.0,5876805.0,2870619.0,8514476500.0,6042583600.0,,,0.0,,12900.0,Syrian Arab Republic
1992,513403.0,6492292.0,6664114.0,196776.0,400733.0,203957.0,6780035.0,3416639.0,3363395.0,3056632.0,5975639.0,2919007.0,10499154000.0,5745211400.0,,,0.0,,9700.0,Syrian Arab Republic
1993,567000.0,6708290.0,6828770.0,205657.0,417950.0,212293.0,7047800.0,3550316.0,3497485.0,3105448.0,6071310.0,2965863.0,10692561000.0,6671893000.0,,,0.0,,8400.0,Syrian Arab Republic
1994,686431.0,6928456.0,6994170.0,214587.0,435510.0,220924.0,7319525.0,3685728.0,3633798.0,3154513.0,6167591.0,3013079.0,12552695000.0,8086681600.0,,,0.0,,8800.0,Syrian Arab Republic
1995,958457.0,7171611.0,7141839.0,223537.0,453461.0,229924.0,7597285.0,3824494.0,3772790.0,3202977.0,6262705.0,3059728.0,14345123000.0,9209978000.0,,27311270000.0,0.0,,8900.0,Syrian Arab Republic
1996,1199000.0,7424012.0,7284867.0,232394.0,471636.0,239242.0,7881646.0,3967141.0,3914505.0,3250343.0,6355597.0,3105254.0,17058976000.0,15722583000.0,,28764721000.0,0.0,,9000.0,Syrian Arab Republic
1997,1312585.0,7679023.0,7424973.0,240989.0,489672.0,248683.0,8169799.0,4111758.0,4058041.0,3295661.0,6444525.0,3148864.0,17119109000.0,18979064000.0,,30322227000.0,0.0,,10700.0,Syrian Arab Republic
1998,1477000.0,7937828.0,7562714.0,249248.0,507370.0,258122.0,8464904.0,4259978.0,4204926.0,3338312.0,6528268.0,3189956.0,20693363000.0,18633140000.0,,31091671000.0,0.0,,9100.0,Syrian Arab Republic
1999,1600355.0,8201521.0,7699680.0,257155.0,524729.0,267575.0,8768208.0,4412185.0,4356023.0,3379049.0,6608263.0,3229215.0,17765255000.0,21865034000.0,,33340045000.0,4000.0,,11200.0,Syrian Arab Republic
2000,1675246.0,8471337.0,7836317.0,264795.0,542031.0,277236.0,9080483.0,4568714.0,4511768.0,3418211.0,6685141.0,3266930.0,19933096000.0,26851848000.0,,33805079000.0,30000.0,,13959.0,Syrian Arab Republic
2001,1816991.0,8751059.0,7976889.0,272461.0,559883.0,287422.0,9402676.0,4730373.0,4672304.0,3459164.0,6765389.0,3306225.0,21951359000.0,26138976000.0,,38680980000.0,200000.0,,13580.0,Syrian Arab Republic
2002,2095000.0,9042350.0,8121671.0,280173.0,578233.0,298061.0,9732883.0,4896226.0,4836657.0,3503906.0,6852905.0,3348999.0,22644187000.0,26392250000.0,,41522050000.0,400000.0,,12975.0,Syrian Arab Republic
2003,2411000.0,9342648.0,8268708.0,287783.0,596788.0,309004.0,10066942.0,5063986.0,5002955.0,3552392.0,6947627.0,3395234.0,23593765000.0,27044186000.0,,45055857000.0,1185000.0,,13953.0,Syrian Arab Republic
2004,2658000.0,9659934.0,8424073.0,295429.0,615359.0,319929.0,10413595.0,5238601.0,5174994.0,3607446.0,7055053.0,3447607.0,25318930000.0,33885524000.0,,53658796000.0,2346000.0,600.0,16325.0,Syrian Arab Republic
2005,2903139.0,9994609.0,8588948.0,303124.0,633894.0,330771.0,10772820.0,5420055.0,5352765.0,3669904.0,7176843.0,3506940.0,27234120000.0,41854430000.0,,65115280000.0,2950000.0,2700.0,16815.0,Syrian Arab Republic
2006,3243000.0,10521656.0,8910353.0,314120.0,658968.0,344849.0,11423473.0,5746844.0,5676629.0,3757904.0,7349568.0,3591664.0,33000534000.0,53803830000.0,,66995544000.0,4675000.0,5218.0,17082.0,Syrian Arab Republic
2007,3452000.0,11285415.0,9417590.0,329286.0,692497.0,363212.0,12419476.0,6245796.0,6173680.0,3880548.0,7591032.0,3710484.0,35031716000.0,61314298000.0,,83684100000.0,6234682.0,6957.0,18909.0,Syrian Arab Republic
2008,3633443.0,11783890.0,9690169.0,339804.0,718233.0,378429.0,12951256.0,6512774.0,6438482.0,3990015.0,7804570.0,3814555.0,40905834000.0,74639740000.0,,102544410000.0,7056158.0,11055.0,18960.0,Syrian Arab Republic
2009,3871114.0,12056702.0,9770518.0,346623.0,737338.0,390715.0,13117578.0,6597315.0,6520264.0,4076703.0,7972304.0,3895602.0,51188863000.0,61299240000.0,,112073590000.0,10021861.0,34657.0,19229.0,Syrian Arab Republic
2010,4069041.0,12419685.0,9917878.0,355753.0,760591.0,404838.0,13437137.0,6758493.0,6678644.0,4162791.0,8139835.0,3977044.0,49086947000.0,76832510000.0,,126598750000.0,11696000.0,69817.0,12699.0,Syrian Arab Republic
2011,4289000.0,12406434.0,10324299.0,364981.0,783882.0,418900.0,13666640.0,6874039.0,6792601.0,4235081.0,8280211.0,4045130.0,13944801000.0,22783220000.0,,30811406000.0,12917000.0,121300.0,15455.407,Syrian Arab Republic
2012,4254047.0,12106417.0,10499160.0,369707.0,798853.0,429146.0,13463882.0,6767756.0,6696126.0,4268291.0,8342842.0,4074552.0,10120484000.0,10818661000.0,,22251172000.0,12980000.0,242154.0,9670.323,Syrian Arab Republic
2013,4428774.0,11291540.0,10204281.0,365859.0,798660.0,432801.0,12436169.0,6242176.0,6193993.0,4228896.0,8260992.0,4032096.0,5362728000.0,4954446000.0,,11044081000.0,12291150.0,346146.0,5424.0,Syrian Arab Republic
2014,3629047.0,10337199.0,9735033.0,358024.0,792226.0,434203.0,11199594.0,5612578.0,5587015.0,4138988.0,8080412.0,3941424.0,5775481000.0,4191875800.0,,11534705000.0,14039749.0,501194.0,5424.0,Syrian Arab Republic
2015,3539665.0,10018957.0,9186221.0,354136.0,793558.0,439422.0,10520066.0,5265941.0,5254125.0,4043518.0,7891555.0,3848037.0,5456057000.0,2551175200.0,,8461167000.0,14312271.0,729261.0,168.0,Syrian Arab Republic
2016,3464846.0,10019763.0,8944489.0,357266.0,807652.0,450386.0,10438868.0,5221508.0,5217360.0,3954694.0,7717732.0,3763038.0,4304596500.0,2045630100.0,,6248516000.0,13349860.0,1009614.0,170.0,Syrian Arab Republic
2017,2726193.0,10156105.0,8827268.0,364165.0,829908.0,465744.0,10611018.0,5303315.0,5307703.0,3864884.0,7542447.0,3677562.0,6651937000.0,2816716300.0,,6901071000.0,15386000.0,1423070.0,165.0,Syrian Arab Republic
2018,2740000.0,10471390.0,8862073.0,375825.0,861730.0,485906.0,11082876.0,5535725.0,5547151.0,3785811.0,7388857.0,3603047.0,8329284600.0,3949205800.0,,9073240000.0,17129676.0,1328688.0,167.75352,Syrian Arab Republic
2019,2843103.0,11018062.0,9080189.0,392985.0,903258.0,510273.0,11920137.0,5954421.0,5965717.0,3726526.0,7274856.0,3548330.0,9143635000.0,3572086000.0,,9727579000.0,17733980.0,1490344.0,173.0,Syrian Arab Republic
2020,2857193.0,11523597.0,9248998.0,410058.0,945397.0,535339.0,12667075.0,6330356.0,6336719.0,3667251.0,7160123.0,3492873.0,4058900000.0,2447863600.0,,4573032000.0,16660253.0,1548100.0,97.572,Syrian Arab Republic
2021,2821171.0,11968088.0,9356279.0,425954.0,985856.0,559902.0,13296464.0,6648678.0,6647787.0,3606505.0,7042047.0,3435541.0,,,,,16990714.0,1576443.0,,Syrian Arab Republic
1960,,707139.0,1424853.0,45304.0,92414.0,47109.0,1181495.0,564833.0,616662.0,432756.0,858083.0,425327.0,,,,,0.0,,,Tajikistan
1961,,741014.0,1467012.0,46391.0,95047.0,48657.0,1194312.0,570967.0,623345.0,463635.0,918667.0,455032.0,,,,,,,,Tajikistan
1962,,776612.0,1510569.0,47618.0,98181.0,50563.0,1210652.0,578525.0,632126.0,494546.0,978348.0,483802.0,,,,,,,,Tajikistan
1963,,813730.0,1555138.0,48974.0,101777.0,52804.0,1231253.0,588256.0,642998.0,524448.0,1035837.0,511390.0,,,,,,,,Tajikistan
1964,,852328.0,1600343.0,50471.0,105795.0,55325.0,1257125.0,600631.0,656495.0,552653.0,1089751.0,537098.0,,,,,,,,Tajikistan
1965,,892261.0,1646034.0,52092.0,110136.0,58044.0,1288208.0,615923.0,672285.0,578778.0,1139951.0,561174.0,,,,,0.0,,,Tajikistan
1966,,933551.0,1692102.0,53685.0,114525.0,60840.0,1322504.0,633412.0,689091.0,603610.0,1188624.0,585015.0,,,,,,,,Tajikistan
1967,,976299.0,1738660.0,55133.0,118718.0,63584.0,1361390.0,653248.0,708143.0,627204.0,1234850.0,607646.0,,,,,,,,Tajikistan
1968,,1020692.0,1785874.0,56515.0,122819.0,66305.0,1405028.0,675548.0,729480.0,649618.0,1278719.0,629100.0,,,,,,,,Tajikistan
1969,,1066479.0,1833375.0,57795.0,126812.0,69017.0,1452398.0,699797.0,752601.0,671063.0,1320644.0,649581.0,,,,,,,,Tajikistan
1970,,1103706.0,1889313.0,58899.0,130534.0,71635.0,1501803.0,725138.0,776665.0,691561.0,1360682.0,669121.0,,,,,0.0,,,Tajikistan
1971,,1129678.0,1956283.0,59842.0,133946.0,74103.0,1553349.0,751626.0,801722.0,711038.0,1398667.0,687629.0,,,,,,,,Tajikistan
1972,,1155684.0,2024777.0,60638.0,137044.0,76406.0,1608963.0,780210.0,828753.0,729418.0,1434455.0,705037.0,,,,,,,,Tajikistan
1973,,1182190.0,2095297.0,61327.0,139876.0,78549.0,1669264.0,811256.0,858008.0,746854.0,1468347.0,721493.0,,,,,,,,Tajikistan
1974,,1209305.0,2168453.0,61998.0,142722.0,80724.0,1733784.0,844574.0,889209.0,763813.0,1501253.0,737440.0,,,,,,,,Tajikistan
1975,70000.0,1237408.0,2244717.0,62650.0,145671.0,83021.0,1802294.0,880020.0,922274.0,780792.0,1534159.0,753367.0,,,,,0.0,,,Tajikistan
1976,80000.0,1266407.0,2324199.0,63300.0,148732.0,85431.0,1874092.0,917218.0,956873.0,798163.0,1567783.0,769619.0,,,,,0.0,,,Tajikistan
1977,90000.0,1296276.0,2406734.0,63962.0,151964.0,88002.0,1948174.0,955657.0,992517.0,816291.0,1602872.0,786582.0,,,,,0.0,,,Tajikistan
1978,100000.0,1326527.0,2491587.0,64496.0,154982.0,90486.0,2022702.0,994375.0,1028327.0,835673.0,1640430.0,804757.0,,,,,0.0,,,Tajikistan
1979,110000.0,1356854.0,2575828.0,64891.0,157726.0,92836.0,2094036.0,1031494.0,1062542.0,856540.0,1680919.0,824380.0,,,,,0.0,,,Tajikistan
1980,120000.0,1387321.0,2658644.0,65053.0,159902.0,94849.0,2161590.0,1066679.0,1094911.0,878956.0,1724473.0,845518.0,,,,,0.0,,,Tajikistan
1981,140000.0,1417899.0,2742846.0,64847.0,161013.0,96166.0,2228439.0,1101396.0,1127043.0,903017.0,1771293.0,868276.0,,,,,0.0,,,Tajikistan
1982,150000.0,1449095.0,2829813.0,64396.0,161265.0,96870.0,2296425.0,1136532.0,1159894.0,928624.0,1821217.0,892594.0,,,,,0.0,,,Tajikistan
1983,160000.0,1481325.0,2920177.0,63849.0,161120.0,97271.0,2365765.0,1172236.0,1193529.0,955983.0,1874617.0,918634.0,,,,,0.0,,,Tajikistan
1984,170000.0,1514892.0,3014609.0,63470.0,161402.0,97931.0,2436143.0,1208456.0,1227687.0,985343.0,1931956.0,946614.0,,,,,0.0,,,Tajikistan
1985,180000.0,1548950.0,3111648.0,64139.0,164455.0,100316.0,2507495.0,1243213.0,1264281.0,1010968.0,1988649.0,977681.0,,,,,0.0,,,Tajikistan
1986,190000.0,1584680.0,3213601.0,65667.0,169872.0,104206.0,2580211.0,1276188.0,1304024.0,1034575.0,2048197.0,1013622.0,,,,,0.0,,,Tajikistan
1987,200000.0,1623274.0,3323019.0,67232.0,175325.0,108093.0,2654635.0,1309418.0,1345217.0,1062021.0,2116333.0,1054312.0,,,,,0.0,,,Tajikistan
1988,216000.0,1663117.0,3436903.0,68877.0,181097.0,112220.0,2729407.0,1342473.0,1386934.0,1092305.0,2189516.0,1097211.0,,,,,0.0,,,Tajikistan
1989,230000.0,1696747.0,3567585.0,70412.0,186525.0,116113.0,2807068.0,1379167.0,1427901.0,1131297.0,2270739.0,1139442.0,,,,,0.0,,,Tajikistan
1990,240000.0,1715186.0,3702674.0,72374.0,190961.0,118586.0,2872694.0,1412772.0,1459922.0,1175171.0,2354205.0,1179034.0,877256300.0,989169660.0,653429600.0,765343000.0,0.0,,,Tajikistan
1991,257500.0,1727456.0,3828850.0,75448.0,195750.0,120302.0,2928112.0,1441041.0,1487071.0,1216374.0,2432444.0,1216070.0,488000000.0,492000000.0,325000000.0,352000000.0,0.0,,,Tajikistan
1992,267097.0,1726671.0,3929537.0,78809.0,199394.0,120586.0,2956639.0,1453443.0,1503195.0,1252171.0,2500175.0,1248004.0,636666700.0,1070000000.0,791666700.0,616666700.0,0.0,,,Tajikistan
1993,265050.0,1713741.0,4004065.0,81752.0,201632.0,119880.0,2958138.0,1448915.0,1509223.0,1282764.0,2558036.0,1275271.0,344976740.0,689325600.0,479534880.0,447069760.0,0.0,,,Tajikistan
1994,268118.0,1707593.0,4096400.0,84565.0,204869.0,120304.0,2983733.0,1457178.0,1526554.0,1313352.0,2615392.0,1302039.0,298263170.0,510451140.0,344721800.0,435872200.0,0.0,,3200.0,Tajikistan
1995,262725.0,1708413.0,4207760.0,87397.0,208940.0,121544.0,3034372.0,1481170.0,1553202.0,1344366.0,2672861.0,1328496.0,451689600.0,462386240.0,330407400.0,261246910.0,0.0,,3500.0,Tajikistan
1996,246625.0,1710368.0,4325232.0,89885.0,212514.0,122629.0,3098234.0,1512187.0,1586048.0,1372826.0,2724852.0,1352026.0,376090700.0,304491040.0,196648050.0,284157380.0,102.0,,2600.0,Tajikistan
1997,225600.0,1700912.0,4416157.0,92554.0,215370.0,122817.0,3162327.0,1543803.0,1618523.0,1378524.0,2739372.0,1360848.0,295012100.0,238908420.0,185926190.0,299414370.0,320.0,,2600.0,Tajikistan
1998,221324.0,1679576.0,4477229.0,95759.0,218120.0,122362.0,3222270.0,1573870.0,1648400.0,1360725.0,2716415.0,1355690.0,331398000.0,329447970.0,255146020.0,559077400.0,420.0,,2600.0,Tajikistan
1999,212500.0,1656328.0,4533237.0,99215.0,220950.0,121735.0,3287865.0,1606603.0,1681261.0,1334779.0,2680751.0,1345972.0,275874300.0,298381400.0,212891740.0,433159800.0,625.0,,3800.0,Tajikistan
2000,218516.0,1662407.0,4610591.0,102306.0,224696.0,122390.0,3380066.0,1651874.0,1728193.0,1325416.0,2668236.0,1342820.0,216201900.0,303568860.0,,270914600.0,1160.0,,3953.0,Tajikistan
2001,226851.0,1698527.0,4710283.0,105192.0,229572.0,124379.0,3497760.0,1709958.0,1787801.0,1335316.0,2681479.0,1346163.0,257313890.0,391071580.0,,336860300.0,1630.0,,4511.0,Tajikistan
2002,237600.0,1733892.0,4807863.0,108492.0,234982.0,126490.0,3618722.0,1770609.0,1848113.0,1342168.0,2688051.0,1345883.0,271480770.0,429108930.0,,404580160.0,13200.0,,5936.0,Tajikistan
2003,245192.0,1768677.0,4903815.0,111904.0,240629.0,128725.0,3740447.0,1831719.0,1908728.0,1347469.0,2691416.0,1343946.0,376298430.0,515058460.0,,501796580.0,47617.0,10.0,7210.0,Tajikistan
2004,273400.0,1802863.0,4998341.0,115277.0,246151.0,130874.0,3861843.0,1892860.0,1968983.0,1351975.0,2693209.0,1341235.0,399091070.0,641878460.0,,816562900.0,135000.0,,8494.0,Tajikistan
2005,280200.0,1836916.0,5092229.0,118359.0,250863.0,132504.0,3983968.0,1954721.0,2029246.0,1355952.0,2694314.0,1338363.0,490021200.0,632805000.0,,939549500.0,265000.0,,6987.0,Tajikistan
2006,,1871062.0,5186355.0,120840.0,253986.0,133146.0,4104913.0,2016427.0,2088486.0,1361222.0,2698517.0,1337296.0,607112500.0,774466400.0,,1156651600.0,2150000.0,,2976.0,Tajikistan
2007,292730.0,1905930.0,5282461.0,122186.0,254487.0,132301.0,4222400.0,2076548.0,2145852.0,1370911.0,2711504.0,1340592.0,722875840.0,983006500.0,,1594568000.0,2132770.0,3645.0,7891.0,Tajikistan
2008,286940.0,1942198.0,5382429.0,122351.0,252310.0,129960.0,4337455.0,2135447.0,2202009.0,1386043.0,2734862.0,1348818.0,1025417540.0,1267496400.0,,2267467300.0,3673520.0,3658.0,8191.0,Tajikistan
2009,347260.0,1980522.0,5488074.0,121811.0,248734.0,126924.0,4454351.0,2195509.0,2258841.0,1404919.0,2765511.0,1360592.0,923793660.0,1220411800.0,,2342192400.0,4900000.0,4400.0,9758.0,Tajikistan
2010,367693.0,2021296.0,5600483.0,120875.0,244850.0,123975.0,4573993.0,2256999.0,2316994.0,1427120.0,2802936.0,1375816.0,1105115300.0,1409225900.0,,2544165400.0,5940842.0,4700.0,5709.669,Tajikistan
2011,380000.0,2064612.0,5720207.0,120105.0,242060.0,121955.0,4690482.0,2316707.0,2373776.0,1455203.0,2852277.0,1397075.0,1554726500.0,1465576300.0,630276350.0,2767710700.0,6324000.0,5020.0,7320.0,Tajikistan
2012,393000.0,2112022.0,5844360.0,120002.0,241302.0,121300.0,4803299.0,2374674.0,2428624.0,1488216.0,2911781.0,1423564.0,1780547600.0,1682525300.0,722924600.0,3321801700.0,6528000.0,5400.0,6529.897,Tajikistan
2013,425000.0,2163443.0,5973167.0,120780.0,242909.0,122129.0,4917936.0,2433660.0,2484276.0,1523349.0,2975765.0,1452417.0,1801288800.0,1952877700.0,779459300.0,3722471700.0,7537100.0,5800.0,6263.0,Tajikistan
2014,440700.0,2219388.0,6106960.0,122444.0,246953.0,124509.0,5032682.0,2492473.0,2540208.0,1562005.0,3046712.0,1484708.0,2166396700.0,2059867100.0,694163140.0,3746212600.0,7999100.0,6100.0,7985.0,Tajikistan
2015,457000.0,2279505.0,6244558.0,124880.0,253110.0,128230.0,5148759.0,2552786.0,2595973.0,1601839.0,3122194.0,1520355.0,1785854500.0,2499651000.0,887767500.0,3240577000.0,8489000.0,6000.0,6884.0,Tajikistan
2016,468000.0,2342835.0,6382483.0,128135.0,261316.0,133181.0,5268231.0,2615698.0,2652534.0,1639546.0,3195771.0,1556226.0,1458401900.0,2252485400.0,795576640.0,2598274600.0,9400000.0,6000.0,6472.0,Tajikistan
2017,479000.0,2408285.0,6517240.0,132116.0,271252.0,139136.0,5388367.0,2678711.0,2709656.0,1675454.0,3265906.0,1590452.0,1528638500.0,2400119300.0,965063100.0,2929892400.0,9904000.0,6000.0,4135.0,Tajikistan
2018,,2476827.0,6651305.0,136884.0,282873.0,145989.0,5508502.0,2741536.0,2766966.0,1711706.0,3336756.0,1625051.0,1535295900.0,2671037700.0,1027231400.0,2853330700.0,10000000.0,,4021.0,Tajikistan
2019,502000.0,2549842.0,6787161.0,142658.0,296625.0,153967.0,5629903.0,2804817.0,2825086.0,1749423.0,3410475.0,1661052.0,1732130800.0,2744417800.0,1114990000.0,3077919000.0,10995000.0,6000.0,4283.0,Tajikistan
2020,502000.0,2624955.0,6918252.0,147294.0,308836.0,161541.0,5751634.0,2867806.0,2883828.0,1786389.0,3482737.0,1696348.0,1949214700.0,2749009400.0,1271006300.0,2867408100.0,11584000.0,6000.0,2530.0,Tajikistan
2021,,2703303.0,7046761.0,153255.0,324015.0,170760.0,5875788.0,2931928.0,2943860.0,1820960.0,3550262.0,1729301.0,,,,,,,,Tajikistan
1960,8130.0,526827.0,9515631.0,106303.0,238967.0,132664.0,5233949.0,2545658.0,2688291.0,2286303.0,4569542.0,2283239.0,,,,,0.0,,,Tanzania
1961,8130.0,557626.0,9780265.0,110242.0,247290.0,137047.0,5389879.0,2622232.0,2767646.0,2354339.0,4700723.0,2346384.0,,,,,,,,Tanzania
1962,8130.0,590457.0,10054165.0,114350.0,255917.0,141567.0,5551923.0,2701704.0,2850220.0,2425039.0,4836781.0,2411742.0,,,,,,,,Tanzania
1963,8130.0,625168.0,10334993.0,118579.0,264800.0,146221.0,5711665.0,2779832.0,2931833.0,2501159.0,4983696.0,2482537.0,,,,,,,,Tanzania
1964,8130.0,662132.0,10627424.0,122974.0,274018.0,151043.0,5867986.0,2857594.0,3010392.0,2584522.0,5147552.0,2563030.0,,,,,,,,Tanzania
1965,10231.0,701325.0,10929278.0,127527.0,283593.0,156066.0,6025619.0,2936672.0,3088948.0,2672106.0,5321390.0,2649284.0,,,,,0.0,,,Tanzania
1966,10231.0,742760.0,11239172.0,132182.0,293488.0,161307.0,6189147.0,3018101.0,3171046.0,2761925.0,5499297.0,2737372.0,,,,,,,,Tanzania
1967,10231.0,786829.0,11559457.0,136964.0,303753.0,166789.0,6359901.0,3102856.0,3257046.0,2854437.0,5682631.0,2828194.0,,,,,,,,Tanzania
1968,10231.0,866827.0,11873138.0,142199.0,314980.0,172781.0,6553948.0,3200631.0,3353317.0,2948633.0,5871037.0,2922403.0,,,,,,,,Tanzania
1969,10231.0,962697.0,12205085.0,148193.0,327710.0,179517.0,6772296.0,3311716.0,3460581.0,3046432.0,6067776.0,3021343.0,,,,,,,,Tanzania
1970,14977.0,1069300.0,12548892.0,154917.0,341883.0,186965.0,7000178.0,3426806.0,3573371.0,3150536.0,6276132.0,3125595.0,,,,,0.0,,10500.0,Tanzania
1971,14977.0,1188115.0,12904103.0,162365.0,357459.0,195093.0,7237913.0,3546402.0,3691510.0,3261249.0,6496847.0,3235597.0,,,,,,,10000.0,Tanzania
1972,14977.0,1320619.0,13275080.0,170677.0,374551.0,203874.0,7492173.0,3675024.0,3817149.0,3377623.0,6728975.0,3351351.0,,,,,,,9600.0,Tanzania
1973,14977.0,1467585.0,13655919.0,179833.0,393275.0,213442.0,7756201.0,3808167.0,3948034.0,3500842.0,6974028.0,3473186.0,,,,,,,11500.0,Tanzania
1974,14977.0,1630287.0,14041029.0,189613.0,413328.0,223714.0,8022849.0,3941310.0,4081539.0,3632794.0,7235139.0,3602345.0,,,,,,,9000.0,Tanzania
1975,27056.0,1810537.0,14433289.0,199964.0,434410.0,234446.0,8298085.0,4078620.0,4219465.0,3772468.0,7511331.0,3738863.0,,,,,0.0,,13700.0,Tanzania
1976,28766.0,2010062.0,14828857.0,210920.0,456595.0,245674.0,8582889.0,4220696.0,4362193.0,3918134.0,7799435.0,3881301.0,,,,,0.0,,14900.0,Tanzania
1977,31777.0,2229480.0,15225147.0,222424.0,479897.0,257473.0,8875364.0,4366161.0,4509203.0,4069825.0,8099366.0,4029541.0,,,,,0.0,,4100.0,Tanzania
